bridging-capital-weight,innovation-diffusion-rate,policy-effectiveness,cultural-diffusion-rate,Obj_Innov_Neg,Obj_Div_Neg,Obj_Gini
0.32664490177209615,0.10541162045152186,0.8859420993107745,0.17863488000124988,-492274.9403001172,-0.5932754775918515,0.11160643944177873
0.690896917516924,0.1994645700902961,0.17234050834532855,0.06856787481443888,-469289.7717884224,-0.6025555178282517,0.10373709147628007
0.5681004619199421,0.040658646932198096,0.2523257445703234,0.37191292703754647,-450492.6493375643,-0.6027383211906908,0.10441415334563807
0.41730480236712697,0.020119434221982792,0.14038693859523377,0.11229403894787078,-401229.89258087095,-0.6250695094406714,0.11304647887421808
0.0520898553743373,0.021498825821218582,0.2257093386078547,0.3567366035108654,-469322.92389836995,-0.6251338152888289,0.11884714489755648
0.9202382128894255,0.06955317194910131,0.08985909870169512,0.355112122824494,-495610.2785454997,-0.5739120485634251,0.11348898392719446
0.8870735789149561,0.10582339972873321,0.8859420993107745,0.19980545819782275,-445768.7138472393,-0.6962955194502927,0.12132543544639696
0.9267272324890377,0.13956115804736688,0.06600017272206249,0.17370110093991217,-446045.004899594,-0.6188838485999886,0.10931885330745533
0.6937935350673555,0.05915610879539278,0.17234050834532855,0.07332546456403902,-480385.19757417595,-0.5295269125009447,0.108033144454373
0.8870735789149561,0.10582339972873321,0.9070965741548882,0.20611238455197656,-548438.069686886,-0.5914221402722845,0.11510190995415093
0.9208600500493906,0.1060731218608257,0.8859420993107745,0.19146721581391457,-519999.579434589,-0.6051804325113871,0.11418188240299158
0.13927634725075855,0.1608354530462918,0.03243796425973955,0.03990719903868134,-399824.333525565,-0.6209344963449354,0.1040097071999674
0.9208600500493906,0.10621142751761581,0.8364964859987807,0.06468643732032908,-468376.2013101463,-0.6927415669937801,0.12425103080011839
0.9450063186268179,0.0689436732209662,0.9700199890883123,0.42908563098759545,-457470.60867241985,-0.6226649082846083,0.11320840500821754
0.9209388466199281,0.06981036205287389,0.7525249405070504,0.17059397854274871,-343720.1456174035,-0.6587683015188589,0.11420146941828681
0.9187835885221441,0.10621662704445609,0.9096014769414961,0.20741352549125097,-525953.6226674294,-0.5834351905708007,0.11507593417426654
0.32664490177209615,0.10541162045152186,0.8864470379302198,0.07007233165545781,-599033.1560041591,-0.6063270589323483,0.11680285400838249
0.09784880389122563,0.1559247366584817,0.001430668174973948,0.03990719903868134,-564104.0707263753,-0.6072213608462891,0.12802066263681042
0.15903055768209584,0.12547398306090593,0.055238101277094054,0.18958775697863128,-381358.02162149485,-0.6971619699437622,0.11619496870021734
0.1356447857796667,0.1559247366584817,0.9106787996364416,0.03990719903868134,-502384.1326329619,-0.6175862310151766,0.12491366293401601
0.9187835885221441,0.10621662704445609,0.9096014769414961,0.1997238462799231,-450745.73304331675,-0.632360659013529,0.1201011009930672
0.15978990115973113,0.11898112239328092,0.055238101277094054,0.18929127549026145,-471886.9251373848,-0.6018412416478283,0.10281813873111367
0.9498696480190462,0.15636649331323924,0.8856501709390489,0.06352574326015761,-482506.129726131,-0.5777008751638423,0.10959801732282616
0.07906339826990383,0.059862391077045725,0.055238101277094054,0.18958775697863128,-389540.0557739902,-0.6441692977614819,0.09886980277889636
0.9486886172516735,0.12178722785335172,0.8378114010203875,0.20611238455197656,-297833.33233536634,-0.6751591353525135,0.11500120654082646
0.32664490177209615,0.10802694493309731,0.8857403412212873,0.07174084372663875,-531381.3977823056,-0.6090775258575913,0.11783752080443888
0.6941533229513173,0.05915610879539278,0.1491459754389769,0.05961863949336729,-420298.0163455082,-0.6541702482575048,0.1160981838758479
0.8800360160564564,0.10619510514066148,0.8759733542773024,0.06469551811534713,-487138.7962106674,-0.6219733952878342,0.11471069915190997
0.9321518669624652,0.12547398306090593,0.021968820846462345,0.18958775697863128,-566277.1245999885,-0.6120803587450866,0.12884357664421806
0.3818883591192882,0.10756436186179001,0.2729024212035535,0.3505991846509375,-372400.97417322034,-0.6071632303992209,0.09450814958908306
0.14853365350851128,0.12547398306090593,0.04671807784104519,0.18958775697863128,-493374.1323772706,-0.5494094395463809,0.11293900366062203
0.9486886172516735,0.12178722785335172,0.09742441375738736,0.20611238455197656,-421302.2119536624,-0.6221518703817375,0.10597312107665341
0.5039543989017911,0.10756436186179001,0.20892074934704788,0.34260975019837975,-400922.7317233174,-0.6258386509841892,0.11405082750124977
0.3818883591192882,0.1177659851287369,0.1741702447425412,0.34260975019837975,-450312.1750399692,-0.6423620555221692,0.11860287426386683
0.9461043718421465,0.15506008936567425,0.8246303490251218,0.19976716658770008,-554778.1368483421,-0.5664953883527778,0.11373146548864486
0.23743054509776063,0.10541162045152186,0.8864470379302198,0.07468328720631287,-479835.0514781167,-0.6175862310151766,0.11076492747325029
